f1,f2,f3,f4,f5,f6,f7,y_target_f1
9.3270235,1.4967662,1.4427371,0.47136614,-2.4705596,3.4713662,7.0562935,9.3270235
1.9301276,0.70300174,-0.84148383,-1.564136,-1.2895504,1.435864,0.70578367,1.9301276
13.976964,1.3328867,0.82872957,1.0588281,-3.3186748,4.0588284,12.918183,13.976964
19.849085,0.34041828,-1.3507667,1.0675277,-4.9403577,4.067528,22.404766,19.849085
6.120355,-1.2038009,0.07859058,-5.775244,2.2730942,2.2730942,-4.271717,6.120355
1.8717185,0.79506236,-0.66168445,-1.5123571,-1.1049343,1.4876429,0.7359136,1.8717185
5.0000763,1.0771695,-0.13175805,-0.61883754,-2.0064113,2.3811624,2.8268857,5.0000763
14.79476,1.2226887,0.5097223,1.0881131,-3.532052,4.088113,14.105515,14.79476
46.484104,0.35996187,1.1590756,4.376291,-6.170871,7.376291,78.29804,46.484104
-0.46740243,-0.50435364,-0.34398076,-3.2209475,-1.3400301,-0.2209476,-0.73669267,-0.46740243
1.4977686,0.12011391,-1.4916929,-2.1084232,-1.959036,0.8915767,0.19014722,1.4977686
2.0280032,0.76198035,-0.80175215,-1.495033,-1.2534827,1.504967,0.7816536,2.0280032
-0.18020228,-0.1661704,0.20052688,-2.9314032,-0.8620975,0.06859691,-0.3715578,-0.18020228
5.468064,2.6641057,1.0616888,0.75217974,-0.052020043,3.7521799,3.5705216,5.468064
29.848776,0.6928299,0.16217034,2.719962,-5.1550193,5.719962,40.4741,29.848776
0.06766627,-0.20839888,0.743988,-3.375424,0.28961688,0.28961688,-0.052095257,0.06766627
18.665125,0.5398051,-1.0347711,1.0705338,-4.635202,4.0705338,20.336613,18.665125
5.410392,-1.191715,-0.2116325,-5.644883,2.1188917,2.1188917,-3.6413383,5.410392
1.5168725,0.5913799,-0.75358653,-1.7585979,-1.2083846,1.2414021,0.47595516,1.5168725
3.895347,0.89129263,-0.653412,-0.9806016,-1.8967283,2.0193985,1.9381447,3.895347
68.579636,-1.0951593,-0.88360465,5.046227,-8.546515,8.0462265,142.5092,68.579636
4.3915443,0.72541916,-0.5849295,-1.0186129,-2.2806106,1.9813871,2.269688,4.3915443
16.425365,-0.18095526,0.66844267,-6.224648,4.697238,4.697238,-14.799583,16.425365
11.7876425,-0.23765285,1.694609,-5.562717,4.079366,4.079366,-8.398882,11.7876425
9.795291,1.1379004,1.1357361,0.2456557,-2.9695663,3.2456558,7.6407857,9.795291
23.677992,-0.11276242,-1.6319965,1.2062757,-5.675552,4.2062755,29.420538,23.677992
17.828396,1.1613492,-0.20245883,1.482246,-3.8923454,4.482246,18.64938,17.828396
13.311532,1.8325266,1.5646013,1.3812188,-2.6785877,4.381219,11.847156,13.311532
45.311058,0.5554133,1.4580691,4.4256477,-5.9251275,7.4256477,75.11541,45.311058
2.075825,1.0049225,-0.44802475,-1.3040756,-0.8914011,1.6959244,0.9435182,2.075825
34.767475,1.0037733,1.3956305,3.6090488,-5.0508623,6.609049,50.316784,34.767475
4.6986604,-0.8529263,-0.35152254,-5.1316442,2.190124,2.190124,-2.4932795,4.6986604
0.36315408,0.4131229,1.3060136,-2.5176702,0.20572248,0.48232985,0.34468752,0.36315408
6.9949102,-1.3501475,0.28375575,-6.0872426,2.3414905,2.3414905,-5.3725944,6.9949102
4.700657,1.0350783,-0.27548233,-0.7090568,-1.9707825,2.2909431,2.5789168,4.700657
8.871872,1.7178742,1.5669909,0.5819251,-2.1254933,3.5819252,6.5381227,8.871872
10.972275,0.6711579,0.5825678,0.037980102,-3.683661,3.03798,9.167374,10.972275
9.740618,0.52780217,0.52232015,-0.27613965,-3.6675243,2.7238603,7.6871295,9.740618
0.057861645,0.08680009,1.0444807,-2.8797843,-0.013421932,0.120215714,0.053471472,0.057861645
5.6282015,0.8076019,-0.039825972,-0.7257424,-2.5225537,2.2742577,3.3249688,5.6282015
3.3669653,-0.40727225,-0.5907835,-4.3797894,2.090895,2.090895,-0.95090485,3.3669653
53.201122,-0.73980427,-0.71415925,4.0626483,-7.559169,7.0626483,97.44263,53.201122
5.1022162,1.7932969,0.34991282,-0.018921806,-1.098622,2.9810781,3.0631762,5.1022162
1.4077498,-0.041751206,-1.6792287,-2.2523782,-2.160391,0.74762166,0.06210654,1.4077498
65.08204,-0.07810875,-0.25559548,5.7113695,-7.3379717,8.7113695,129.87454,65.08204
0.44286856,-0.8666008,-0.7009084,-4.347254,0.5094033,0.5094033,-0.61893207,0.44286856
-0.6707507,-1.2597767,-0.54697216,-4.5431194,-0.42428127,-0.42428127,-1.0274677,-0.6707507
0.34796134,-0.10087694,0.72563076,-3.3362634,0.59684265,0.59684265,0.10490073,0.34796134
7.6188416,0.84472567,0.61731356,-0.3540827,-2.9248264,2.6459174,5.2629805,7.6188416
18.444935,0.21093027,-1.375876,0.757181,-4.9726973,3.757181,20.183203,18.444935
27.584625,-0.4662034,-1.2330786,1.4181311,-6.2599874,4.4181314,37.12728,27.584625
123.9472,-0.6613315,-0.9668474,8.128784,-11.137942,11.128784,344.99548,123.9472
17.453972,-0.34978175,0.17037663,-6.578842,4.647818,4.647818,-16.864367,17.453972
24.575928,0.948483,-0.5905624,2.2453833,-4.6045985,5.2453833,30.184965,24.575928
1.5641949,0.6113613,-0.7557365,-1.7307421,-1.2071389,1.2692579,0.505641,1.5641949
1.5746577,0.8042597,-0.39740118,-1.5921319,-0.8833169,1.4078681,0.63813937,1.5746577
1.0669198,0.4820214,-0.50257725,-1.9747974,-1.0550143,1.0252026,0.2663982,1.0669198
-0.76716125,-0.7200251,0.18521467,-3.6568742,-0.90931016,-0.65687424,-0.78258955,-0.76716125
68.55959,-1.6313435,-1.363263,4.5486794,-9.105191,7.5486794,143.5647,68.55959
31.964836,0.19359165,0.21425904,2.552298,-5.774858,5.552298,45.305115,31.964836
9.3575,0.9114245,0.90270746,-0.0146413045,-3.1613455,2.9853587,7.169338,9.3575
53.35226,-0.008533924,0.06987258,4.7383895,-6.8061843,7.7383895,96.61693,53.35226
3.594012,-0.36323386,-0.49646023,-4.368244,2.1978292,2.1978292,-1.0023735,3.594012
1.7908518,-0.2365186,-0.41673973,-3.876614,1.5395042,1.5395042,-0.10931742,1.7908518
14.957885,-1.0848017,-0.07429604,-7.040856,3.7338216,3.7338216,-14.839302,14.957885
-0.1348652,-0.37221068,-0.761932,-2.9679573,-1.5444714,0.032042686,-0.6337686,-0.1348652
12.555179,1.2086605,0.96451575,0.7370363,-3.285635,3.7370362,11.048935,12.555179
11.34505,1.283433,1.2209296,0.61291444,-3.0376203,3.6129146,9.479853,11.34505
10.748341,-0.3218891,-0.5190801,-0.835992,-4.7805133,2.1640081,9.157656,10.748341
1.680907,-1.1246575,-1.433472,-4.9191394,1.0051676,1.0051676,-1.2384677,1.680907
30.31086,-0.015312259,-0.29458258,2.1612923,-5.9183044,5.161292,42.124718,30.31086
14.185649,1.0177381,0.39684296,0.82259184,-3.6929457,3.8225918,13.330523,14.185649
27.842394,0.02400499,-0.7916675,1.8781025,-5.7581396,4.878103,37.162308,27.842394
8.891962,-1.0178407,0.93074036,-6.0063267,2.9645524,2.9645524,-6.6730804,8.891962
15.765075,0.79707396,-0.2311139,0.86970586,-4.100335,3.869706,15.705605,15.765075
0.48443198,-0.45625237,-0.028494118,-3.8432133,0.6688737,0.6688737,-0.1952087,0.48443198
2.6475937,0.37308812,-1.3332866,-1.6488317,-2.135939,1.3511683,0.93270624,2.6475937
21.644333,0.36505783,-1.3489671,1.3398236,-5.039797,4.3398237,25.43731,21.644333
10.219673,0.40563285,0.36571205,-0.30362335,-3.87975,2.6963766,8.295423,10.219673
0.30253977,0.36116534,1.0252978,-2.4846344,-0.099022634,0.51536566,0.21541886,0.30253977
9.432224,1.3109534,1.2833034,0.33264324,-2.7070317,3.3326433,7.197596,9.432224
2.97508,-1.2186366,-1.2773743,-5.265225,1.4210551,1.4210551,-1.9874473,2.97508
44.88883,0.656674,1.5921892,4.4703536,-5.804576,7.4703536,73.93783,44.88883
5.3541107,0.7505364,-0.18303323,-0.8214794,-2.5231493,2.1785207,3.0756137,5.3541107
43.57265,0.7114681,1.7118555,4.375283,-5.6990485,7.375283,70.678795,43.57265
1.4304123,0.2673015,-1.2425176,-2.016747,-1.6866682,0.98325306,0.2430574,1.4304123
0.6971599,-0.48732972,-2.0091503,-2.765695,-2.4543097,0.23430498,-0.502657,0.6971599
0.5606825,0.5078876,0.6133352,-2.196278,-0.36313638,0.803722,0.26994112,0.5606825
33.437172,0.3895789,0.65526676,2.906839,-5.6345716,5.906839,48.178753,33.437172
0.5912541,0.38817096,0.076439284,-2.22458,-0.73774344,0.77541995,0.1271081,0.5912541
25.033606,0.23121978,-1.1466361,1.6866245,-5.390155,4.6866245,31.623583,25.033606
3.1872385,0.7614542,-0.9238724,-1.2283567,-1.8095154,1.7716433,1.4162914,3.1872385
10.273014,-1.2785988,0.69718134,-6.528573,2.9685163,2.9685163,-8.850535,10.273014
1.2660291,0.39759713,-0.8982628,-1.9690951,-1.3621123,1.0309049,0.26263654,1.2660291
0.9919374,0.10465409,0.5741989,-3.2676866,1.1896485,1.1896485,0.3642583,0.9919374
9.755652,1.1007521,1.0985365,0.20810975,-3.00631,3.2081099,7.6007357,9.755652
0.91839117,-0.0388784,0.37606853,-3.4303157,1.0984839,1.0984839,0.22242309,0.91839117
35.01644,0.0495673,0.6313689,2.8011909,-6.05519,5.801191,51.957253,35.01644
7.1675744,0.78968847,0.4657132,-0.47533777,-2.8993235,2.5246623,4.799282,7.1675744
5.3139677,0.30703437,-0.46813256,-1.1933962,-3.0701807,1.8066038,2.992733,5.3139677
25.543945,0.36570308,-0.952205,1.8714356,-5.2767906,4.8714356,32.45764,25.543945
34.760963,-1.7017977,-0.9275209,1.229092,-7.867191,4.229092,53.491226,34.760963
8.299415,0.6714659,0.59372294,-0.38683572,-3.25972,2.6131642,6.0067315,8.299415
0.2701578,0.23211217,0.38858557,-2.4835937,-0.60609484,0.5164062,-0.00064555387,0.2701578
7.119712,-0.6561186,0.79445094,-5.301048,2.9185212,2.9185212,-4.1350574,7.119712
0.54260284,0.25626698,-0.23728253,-2.3166409,-0.9776811,0.68335927,-0.003945252,0.54260284
1.2891592,0.69086415,-0.3113127,-1.7613678,-0.85777485,1.2386322,0.47835195,1.2891592
9.951966,-0.1987643,-0.27050224,-0.85537404,-4.532465,2.144626,8.108842,9.951966
3.6114311,0.7847639,-0.811521,-1.1225811,-1.9396806,1.8774189,1.7068719,3.6114311
25.865227,-0.39391464,-1.5208635,1.2555335,-6.0953364,4.2555337,33.73627,25.865227
0.46513,-0.15560171,-1.1865103,-2.6002383,-1.7233918,0.39976162,-0.36273044,0.46513
7.847742,0.88455486,0.6972186,-0.2828948,-2.9221349,2.7171052,5.501661,7.847742
46.181885,0.4706172,1.303407,4.4431357,-6.0450583,7.4431357,77.38422,46.181885
16.85744,1.0950329,-0.09975008,1.2842646,-3.8776278,4.2842646,17.194462,16.85744
7.9068985,0.9962847,0.7981988,-0.17986985,-2.800159,2.82013,5.5578523,7.9068985
1.1915811,0.51049066,-0.59349936,-1.9142127,-1.1071818,1.0857873,0.31887266,1.1915811
0.6042284,0.08747796,-0.80255055,-2.3933241,-1.3884171,0.60667586,-0.14270626,0.6042284
-0.20177464,-0.14351028,0.5157815,-2.9878273,-0.6080767,0.012172726,-0.29049525,-0.20177464
1.8960842,0.8349567,-0.6114565,-1.4767305,-1.0551026,1.5232695,0.7697405,1.8960842
28.289267,-0.32672933,-0.97343385,1.630832,-6.1484184,4.630832,38.380745,28.289267
5.607139,1.2372512,0.20935364,-0.37684324,-1.9734986,2.6231568,3.3599489,5.607139
1.395936,-0.80531013,-1.0353655,-4.481151,1.0555631,1.0555631,-0.72290516,1.395936
74.26505,-0.46226636,0.35644796,6.0436187,-8.139266,9.043618,158.99194,74.26505
16.621103,1.4332349,0.35756934,1.5382314,-3.4854062,4.5382314,16.668657,16.621103
1.1836374,-1.5792015,-1.8869338,-5.3655314,0.53275985,0.53275985,-1.6771958,1.1836374
2.2502658,0.39976883,-1.3165034,-1.7157938,-1.9212959,1.2842062,0.7107461,2.2502658
10.758287,0.52594984,0.4452614,-0.11793828,-3.8192453,2.8820617,8.935754,10.758287
69.40583,-1.8620828,-1.4705174,4.3975215,-9.3832655,7.3975215,146.67534,69.40583
-0.3113652,-0.8149602,-0.03225789,-4.069701,-0.061382495,-0.061382495,-0.5975781,-0.3113652
38.382755,1.4353093,2.2607622,4.4236426,-4.749381,7.4236426,57.70679,38.382755
55.472855,-0.20679094,-0.32099125,4.759407,-7.0917225,7.759407,102.69341,55.472855
2.0743275,1.5348332,0.6122569,-0.9378376,0.038121335,2.0621624,1.3092661,2.0743275
4.958803,1.3270634,0.0034249595,-0.4234592,-1.668309,2.5765407,2.844331,4.958803
-0.32954118,-0.5444302,0.44400004,-3.6834219,-0.12922665,-0.12922665,-0.41164333,-0.32954118
5.3444557,0.7148523,-0.20829491,-0.8525053,-2.565704,2.1474948,3.0627747,5.3444557
8.641442,1.3140358,1.1927891,0.20659211,-2.5619926,3.206592,6.321009,8.641442
26.106993,0.8031139,-0.49395242,2.3256285,-4.8463645,5.3256283,33.12996,26.106993
41.253555,-0.39826968,0.63028634,3.1312397,-6.763686,6.1312394,66.688675,41.253555
-0.42470494,-0.5151914,-0.5294635,-3.1927447,-1.4613699,-0.19274479,-0.76325303,-0.42470494
12.177092,0.8015736,2.788124,-4.4204473,5.022009,5.022009,-6.5553346,12.177092
8.524111,0.91724575,0.8367747,-0.14449275,-3.010129,2.8555071,6.229291,8.524111
15.252711,0.7452244,-0.18092725,0.74983263,-4.106662,3.7498326,14.975904,15.252711
14.416535,1.010183,0.33509082,0.85080385,-3.7266521,3.8508039,13.658361,14.416535
3.736017,0.6994852,-0.835126,-1.1659794,-2.0999165,1.8340206,1.7695851,3.736017
11.589857,1.0592368,0.9420007,0.46172217,-3.3272793,3.4617221,9.84562,11.589857
61.424164,0.019939398,-0.28749982,5.497147,-7.087367,8.497148,118.98994,61.424164
17.631887,0.7931812,-0.599673,1.1389314,-4.2753673,4.1389313,18.54853,17.631887
2.6730292,0.15244779,-1.515851,-1.8175373,-2.4561481,1.1824627,0.86857426,2.6730292
1.9228563,0.56262857,-1.0423465,-1.6703004,-1.5067716,1.3296996,0.6246211,1.9228563
5.811413,0.6886057,-0.04260828,-0.79148364,-2.717243,2.2085164,3.480456,5.811413
67.62404,-0.031368107,-0.019985585,5.9557276,-7.3959246,8.955728,137.4064,67.62404
6.499553,1.5771265,0.76941204,0.06180059,-1.778904,3.0618005,4.1861176,6.499553
8.687241,1.0536869,0.9766609,-0.0037013453,-2.878511,2.9962986,6.3951306,8.687241
1.4746147,-0.028030347,-1.6820148,-2.225602,-2.175183,0.7743981,0.101527564,1.4746147
41.25794,-0.76735383,0.25564584,2.8038416,-7.1467395,5.8038416,67.204796,41.25794
84.6032,-0.9852695,0.906783,6.205833,-9.189266,9.2058325,194.52477,84.6032
19.764515,0.98529977,-0.6550618,1.6091752,-4.2407517,4.609175,21.844744,19.764515
10.433829,0.7930064,0.76607335,0.056561537,-3.4669402,3.0565615,8.470268,10.433829
9.448435,0.7369204,0.7357229,-0.14668219,-3.3793173,2.8533177,7.302979,9.448435
20.285458,-1.0900959,-1.2657319,-7.8645296,4.2151504,4.2151504,-23.716383,20.285458
28.677929,0.4341838,-0.2918843,2.3435605,-5.3691874,5.3435607,38.406773,28.677929
10.420543,-0.3150645,-0.46069562,-0.8808212,-4.729364,2.1191788,8.732846,10.420543
18.358767,0.21844259,-1.3578523,0.75131506,-4.957758,3.751315,20.039446,18.358767
0.21928863,0.02289661,-0.2730299,-2.5932908,-1.0936089,0.4067091,-0.23791406,0.21928863
3.8448913,1.4397813,-0.24888168,-0.5543827,-1.1228639,2.4456174,2.0814157,3.8448913
2.4450212,0.30561057,-1.4124272,-1.745519,-2.1459692,1.254481,0.78299373,2.4450212
38.919914,0.12510833,1.0933328,3.329502,-6.131809,6.329502,60.569023,38.919914
3.37221,0.90811026,-0.7706699,-1.0736612,-1.6781737,1.9263388,1.5875721,3.37221
92.60134,-0.28585654,1.6593934,7.2968483,-8.875052,10.296848,220.9252,92.60134
19.723005,1.5109283,-0.073451586,2.0540488,-3.6709645,5.0540485,21.447763,19.723005
1.0377902,-0.5257974,-0.5085757,-4.0655584,1.002567,1.002567,-0.30792284,1.0377902
6.465813,0.7022501,0.19656043,-0.66693276,-2.8539348,2.3330672,4.1006985,6.465813
0.51854223,0.088943206,-0.66641456,-2.424374,-1.3028187,0.57562596,-0.1564653,0.51854223
15.385629,-1.0535529,-0.156545,-7.0712824,3.807211,3.807211,-15.414013,15.385629
64.69317,-1.0131581,-1.1556543,4.8202415,-8.295701,7.8202415,130.5651,64.69317
27.58852,0.808618,-0.21818249,2.526766,-4.9202976,5.5267663,35.934624,27.58852
22.19021,0.9465358,-0.76841015,1.9163628,-4.4559364,4.916363,25.957172,22.19021
12.73604,1.306009,1.0469646,0.84719515,-3.1989095,3.8471951,11.2560835,12.73604
2.567524,0.056939915,-0.23095407,-3.6805851,2.0600615,2.0600615,0.04644466,2.567524
3.1832008,1.6911705,0.040319756,-0.50899625,-0.45033288,2.4910038,1.8155499,3.1832008
32.125896,0.37393034,0.39072925,2.7302256,-5.5936637,5.7302256,45.445393,32.125896
0.7073389,0.4407856,1.3991922,-2.7220485,0.9264507,0.9264507,0.59367836,0.7073389
24.869001,-0.788615,-1.0249206,-8.19877,4.813545,4.813545,-31.558208,24.869001
5.855793,1.5580698,0.50086933,-0.069117196,-1.6327727,2.9308827,3.6192749,5.855793
7.0927043,1.5382336,0.96257883,0.13313577,-1.9703107,3.1331358,4.735166,7.0927043
12.308242,1.5420468,1.3919631,0.98102134,-2.876357,3.9810214,10.629172,12.308242
28.181587,0.52188843,-0.32683018,2.3553023,-5.252254,5.3553023,37.35043,28.181587
24.797056,0.22585358,-1.186984,1.6502118,-5.3823614,4.650212,31.190294,24.797056
13.815616,0.1794874,-0.54814494,0.05448729,-4.5821166,3.0544872,13.153352,13.815616
45.954636,-0.26808164,0.522713,3.758673,-6.8025317,6.7586727,77.915276,45.954636
4.0919323,0.055281732,-0.054059245,-3.9637387,2.6430697,2.6430697,-0.6266223,4.0919323
20.950087,0.57745093,-1.1425663,1.4259187,-4.765337,4.4259186,24.09497,20.950087
25.243265,1.0359728,-0.4288069,2.4113197,-4.5512567,5.4113197,31.330498,25.243265
1.3083571,0.018374741,0.1965956,-3.457589,1.3820914,1.3820914,0.2676807,1.3083571
2.9158545,-0.92372364,-1.0900766,-4.9078755,1.5971128,1.5971128,-1.500962,2.9158545
1.1320316,1.0360917,1.0055529,-1.6378844,0.079867885,1.3621156,0.78687364,1.1320316
-0.7686347,-1.1545652,-1.8359362,-3.6851168,-2.5011613,-0.6851168,-1.405972,-0.7686347
28.30181,-0.23446356,-0.8982226,1.7127936,-6.0522494,4.712794,38.315254,28.30181
0.6150131,0.0025783072,-1.0178075,-2.4448547,-1.5581702,0.55514526,-0.20656613,0.6150131
-0.36371928,-0.30350038,0.38530046,-3.1569881,-0.7409646,-0.1569882,-0.4427529,-0.36371928
1.3202028,0.69223124,-0.34776315,-1.7499769,-0.88166547,1.2500231,0.486885,1.3202028
42.8968,0.032081973,1.032345,3.6962862,-6.378566,6.696286,70.00789,42.8968
9.464979,1.2145392,1.1957264,0.2570443,-2.8254492,3.2570443,7.248059,9.464979
6.2467475,1.2644056,0.47980812,-0.24035424,-2.106671,2.7596457,3.92772,6.2467475
6.513411,0.449809,0.037524484,-0.86826164,-3.172526,2.1317384,4.143251,6.513411
49.5421,-1.0578693,-0.70175576,3.418631,-7.753076,6.418631,88.27675,49.5421
0.6151219,0.52732277,0.52115494,-2.1520157,-0.41383776,0.8479842,0.27985656,0.6151219
50.920444,-0.7696914,-0.52701336,3.8148103,-7.5051947,6.8148103,91.42033,50.920444
12.576789,0.10568214,-0.36097518,-0.19453686,-4.525832,2.805463,11.453618,12.576789
6.7456274,1.479856,0.8016774,0.024736548,-1.9606822,3.0247366,4.404202,6.7456274
119.760414,0.02693048,-0.2207601,8.67267,-10.144413,11.67267,325.2831,119.760414
0.96728843,0.6845845,1.632692,-2.485333,1.1911173,1.1911173,0.8432192,0.96728843
3.6426492,0.91044253,-0.71057636,-1.0160242,-1.7791191,1.9839758,1.7677016,3.6426492
1.147966,-0.0909078,0.12091704,-3.5544527,1.2401268,1.2401268,0.16222864,1.147966
36.89384,0.88551044,1.6067427,3.7622569,-5.2616415,6.762257,55.073578,36.89384
69.23238,-1.2082303,-0.9121502,4.9903665,-8.693003,7.9903665,144.76,69.23238
69.17932,-0.23247181,-0.048964396,5.889103,-7.672416,8.889103,142.5633,69.17932
47.35414,-0.13859783,0.5367888,4.0213065,-6.719625,7.0213065,81.228004,47.35414
6.141414,1.4279103,0.538201,-0.12447031,-1.8746088,2.8755298,3.8498743,6.141414
3.5059767,0.899043,-0.75142163,-1.053066,-1.7430793,1.946934,1.6720507,3.5059767
5.9298563,-0.19962388,0.5674924,-4.5747137,2.9946918,2.9946918,-2.2714722,5.9298563
89.19823,-0.8775492,1.1220795,6.560426,-9.315568,9.560427,210.2967,89.19823
19.284828,-0.029436395,-1.7094376,0.6702301,-5.295848,3.6702302,21.711815,19.284828
2.881243,1.4562509,-0.17291255,-0.7604514,-0.6490427,2.2395487,1.5484495,2.881243
51.316475,-0.961363,-0.77819216,3.6807008,-7.7186685,6.680701,92.780754,51.316475
0.6921273,0.6482617,1.6747526,-2.3898232,0.7624797,0.7624797,0.68621784,0.6921273
18.319098,0.7913218,-0.70709836,1.2364237,-4.33528,4.2364235,19.631765,18.319098
6.6667285,1.5856262,0.8386874,0.09822649,-1.809971,3.0982265,4.339142,6.6667285
25.81867,1.2121006,-0.19548255,2.6412127,-4.398136,5.641213,32.241886,25.81867
8.069792,1.2209605,1.0098537,0.034561828,-2.5633638,3.0345619,5.7175026,8.069792
2.8010325,-0.4347097,-0.7208555,-4.3097005,1.8667731,1.8667731,-0.72304416,2.8010325
10.722562,1.2302976,1.2125694,0.47047672,-3.0075102,3.4704766,8.726617,10.722562
38.79894,-1.1198236,-0.10527624,2.2137823,-7.419817,5.2137823,61.910152,38.79894
8.519006,1.0579764,0.9572997,-0.027578257,-2.8427975,2.9724216,6.210186,8.519006
29.103516,-0.20716304,-0.704474,1.8398358,-6.0624228,4.8398356,39.883522,29.103516
0.1875549,-0.058766488,0.91197115,-3.2124915,0.4000176,0.4000176,0.08658201,0.1875549
7.8826175,0.36768353,0.2747476,-0.70905936,-3.5429716,2.2909408,5.5788116,7.8826175
0.4018554,-0.15861306,-1.1103187,-2.6239004,-1.6741494,0.37609965,-0.37970412,0.4018554
29.631828,1.3234658,0.61112034,3.2412198,-4.483102,6.2412195,39.4233,29.631828
10.193188,1.5855399,1.5822333,0.68534553,-2.5138247,3.6853454,8.03052,10.193188
26.852976,0.52083623,-0.59235483,2.1799357,-5.1844735,5.1799355,34.790073,26.852976
41.570194,0.023053186,1.0526425,3.5408444,-6.3384404,6.5408444,66.86257,41.570194
26.770113,0.38523263,-0.7179586,2.0513008,-5.3228793,5.051301,34.755043,26.770113
15.2401285,1.2476635,0.438425,1.1758105,-3.5515423,4.1758103,14.731369,15.2401285
-0.34575903,-0.44852236,0.5810473,-3.5269146,-0.2136659,-0.2136659,-0.37125078,-0.34575903
9.4915085,1.5414677,1.4993919,0.5354835,-2.4468956,3.5354836,7.2349977,9.4915085
1.5885532,0.4722099,-1.0098226,-1.8244013,-1.4528415,1.1755987,0.42885053,1.5885532
3.425686,0.58692384,-1.0060489,-1.3179854,-2.141934,1.6820146,1.5174153,3.425686
3.308365,0.80005014,-0.87060696,-1.1724882,-1.8037263,1.8275118,1.5081773,3.308365
-0.31402364,-0.37316275,0.65675735,-3.4225812,-0.2249877,-0.2249877,-0.32402554,-0.31402364
10.353882,-0.8196846,1.1754116,-6.009621,3.369675,3.369675,-7.9327273,10.353882
0.4927027,0.13484389,-0.49642003,-2.4071794,-1.1814718,0.5928205,-0.11977332,0.4927027
13.299694,1.2291439,0.8465271,0.86814046,-3.3548987,3.8681405,12.032949,13.299694
2.2619867,0.07555291,-0.15075518,-3.597276,1.9293444,1.9293444,0.16198845,2.2619867
8.90602,0.60495347,0.5891306,-0.34439713,-3.4435804,2.655603,6.6963186,8.90602
81.09374,-1.0500062,0.6024683,5.9376574,-9.080695,8.937657,182.73651,81.09374
39.13026,0.27667713,1.2480775,3.4878702,-5.9825077,6.48787,60.854946,39.13026
66.957565,-1.0562392,-1.0120676,4.958606,-8.436064,7.958606,137.4689,66.957565
18.20526,1.1080792,-0.32649514,1.4911737,-3.982536,4.4911737,19.268202,18.20526
45.086937,0.10122239,0.9881713,3.9961946,-6.387786,6.996195,75.22561,45.086937
1.0983113,0.9412091,0.7423214,-1.6960505,-0.11729559,1.3039495,0.6830402,1.0983113
0.5943324,0.13093643,-0.67860264,-2.3694973,-1.2943316,0.63050276,-0.10905546,0.5943324
31.54098,-0.8220394,-0.19397387,-9.178301,5.1455426,5.1455426,-45.892944,31.54098
45.40647,-0.40020904,0.42497146,3.5824542,-6.9193883,6.582454,76.74974,45.40647
61.421513,-1.243134,-1.5294852,4.3408723,-8.400991,7.3408723,121.37409,61.421513
1.8734388,0.89456946,-0.49279225,-1.4401116,-0.9415116,1.5598884,0.7982904,1.8734388
4.190202,0.2541936,-0.9494793,-1.4393831,-2.8332515,1.5606169,2.0145693,4.190202
1.6573987,1.5810366,1.6100494,-1.1060756,0.66176707,1.8939244,1.3363043,1.6573987
18.434387,1.5704688,0.17343745,1.9198657,-3.500248,4.9198656,19.36518,18.434387
43.005714,-0.12976491,0.8602856,3.564237,-6.550461,6.564237,70.49647,43.005714
6.78086,-0.475633,0.7800252,-5.0360374,2.9862204,2.9862204,-3.4835577,6.78086
17.548435,-0.05818285,-1.5674973,0.398245,-5.191272,3.398245,18.907637,17.548435
5.898103,2.2557046,0.9361768,0.50719553,-0.7429785,3.5071955,3.7813292,5.898103
10.956817,0.6708462,0.58402395,0.035310697,-3.6818583,3.0353107,9.14801,10.956817
19.749556,0.7270872,-0.93290013,1.3854673,-4.5174656,4.3854675,21.986069,19.749556
4.7667747,-0.083621174,-0.9193758,-1.6116849,-3.4213881,1.3883151,2.460465,4.7667747
7.4082303,1.2389622,0.8574895,-0.061219867,-2.406079,2.93878,5.0378933,7.4082303
4.7934604,0.31156418,-0.67097807,-1.2823023,-2.929637,1.7176977,2.5306501,4.7934604
36.88127,0.1628609,0.96483153,3.1240883,-6.01273,6.1240883,55.923866,36.88127
18.4009,0.53209347,-1.011617,1.0261239,-4.622347,4.026124,19.916618,18.4009
13.081545,0.3713079,-0.14735249,0.10724173,-4.287851,3.1072416,12.04777,13.081545
0.59800243,-0.92835236,-0.8911409,-4.459669,0.5785353,0.5785353,-0.705169,0.59800243
3.3738499,0.9078736,-0.77057403,-1.073505,-1.6791565,1.926495,1.5885465,3.3738499
33.42521,-0.4830162,-0.06682426,2.1399398,-6.543743,5.13994,49.139393,33.42521
9.319311,0.5897963,0.5888569,-0.29093403,-3.5293481,2.709066,7.1769032,9.319311
26.226837,0.92692643,-0.3708039,2.4489114,-4.722332,5.448911,33.246346,26.226837
75.148285,0.51205814,1.3192793,7.0116377,-7.1607637,10.011638,159.67522,75.148285
39.754776,0.26099843,1.2615834,3.5459468,-6.0227747,6.545947,62.30895,39.754776
10.351935,0.49467042,0.45114136,-0.20781237,-3.7969973,2.7921877,8.437752,10.351935
1.7146847,0.43704417,-1.1321794,-1.8169663,-1.5851871,1.1830337,0.46182963,1.7146847
25.77326,-0.5507,-0.73100656,-8.057731,5.0923347,5.0923347,-32.66078,25.77326
