f1_decoded,f2_decoded,f3_decoded,f4_decoded,f5_decoded,f6_decoded,f7_decoded
1.419079,-0.13513891,-0.31533146,-2.9564974,0.5934558,1.5905814,-1.8800123
1.4090794,-0.5058852,1.1213546,-0.27752322,-2.235693,1.5332515,0.34298068
19.53565,-4.7782264,-2.0474591,-0.31499273,0.010351509,7.1159735,-25.014988
77.42669,-18.834032,-13.144915,0.45969772,4.640588,22.092184,-106.09842
48.942535,-11.990618,-7.0928907,0.8975907,1.6598884,15.019495,-65.41927
8.596731,-0.46104753,3.4015691,6.9313045,-5.355431,11.995669,5.841822
228.42201,-53.6708,-47.157,-11.345581,30.242743,55.94933,-320.83508
27.170872,-6.669662,-3.196383,0.22307211,0.24647155,9.249321,-35.290295
1.2594148,-0.36850625,0.7301929,-0.6608894,-1.7376399,1.1909108,0.06734861
23.297482,-5.7561107,-2.4774716,0.12982726,-0.0046935678,8.213404,-29.960217
22.746916,-5.598168,-2.4504888,0.01801908,0.029479116,8.042523,-29.26174
1.2095917,-0.36677265,0.73534524,-0.68897223,-1.7177123,1.2043209,0.07122869
22.868982,-5.614925,-2.5041149,-0.019491225,0.065689266,8.065779,-29.453072
0.956349,-0.045052737,-0.18535368,-2.7101924,0.29039958,1.2877251,-1.0920818
3.8321135,-0.77148527,-0.43732217,-2.4528313,0.38645253,2.397213,-4.8298483
1.4664154,-0.43238264,0.8262342,-0.50274616,-1.9410053,1.2355292,0.12216819
1.3735029,-0.21478797,1.3717203,-0.2364636,-2.1424809,2.710741,1.0284501
22.29784,-5.500003,-2.3514311,0.027243853,-0.012298256,7.92596,-28.635462
44.74901,-10.972884,-6.281422,0.85211676,1.3149811,13.9388,-59.53465
37.183586,-9.072146,-5.0992007,0.38898176,0.9961667,11.870555,-49.226784
62.95836,-15.3913965,-9.882507,0.93975085,2.9136558,18.5862,-85.20854
29.865208,-7.3530335,-3.5707684,0.45236683,0.3053873,10.008698,-38.9011
1.4710113,-0.14832838,-0.3197515,-2.9482448,0.5911838,1.6058893,-1.9450874
64.12001,-15.659816,-10.177931,0.8560012,3.0880663,18.853817,-86.92178
1.4222938,-0.36781716,1.6868129,0.32772756,-2.8019755,2.272482,1.2931608
1.6937361,-0.49759227,0.92206025,-0.33355767,-2.1545725,1.2766217,0.17583753
0.74010766,-0.03598906,0.04436496,-2.1765108,-0.33775395,1.1634068,-0.45214874
85.41641,-20.725348,-15.013853,0.10179317,5.6726513,23.995687,-117.7202
70.64729,-17.165998,-11.861893,0.35191894,4.09748,20.344898,-96.58218
37.851837,-9.282303,-5.0428653,0.6457884,0.8566896,12.116942,-49.97275
84.7854,-20.58037,-14.845072,0.15884578,5.567846,23.854618,-116.778145
0.7005199,-0.052662626,0.068339705,-2.0565019,-0.4722966,1.1138841,-0.31903154
30.072323,-7.3842907,-3.6682184,0.37871844,0.3782148,10.042249,-39.242046
10.322269,-2.4465437,-0.983713,-1.4080079,0.09841007,4.3874874,-13.0221615
65.04992,-15.89083,-10.341915,0.8871775,3.1490831,19.098936,-88.21281
11.108351,-2.6536853,-1.0240035,-1.245489,0.033062458,4.644033,-13.9828825
3.5849044,-0.70288754,-0.43658787,-2.5213563,0.4218652,2.3012342,-4.537879
42.394825,-10.412101,-5.7910066,0.87301034,1.086413,13.344903,-56.198376
66.729546,-16.27509,-10.788607,0.7394584,3.4229689,19.47719,-90.71275
0.8151934,-0.071239814,0.025367796,-2.2468696,-0.23224275,1.2415261,-0.5836366
12.869855,-3.1050243,-1.1965652,-0.99438065,-0.01853636,5.179796,-16.23877
2.0857232,-0.70741504,1.3120648,0.03310567,-2.7577364,1.551978,0.41038638
7.706698,0.015703633,4.630532,7.8972473,-5.951178,13.74906,10.324066
22.887775,-5.618019,-2.5112104,-0.02376622,0.07026565,8.069668,-29.481783
45.596695,-11.163125,-6.5073547,0.7779506,1.4500577,14.132145,-60.789204
26.966442,-6.6445136,-3.0880332,0.31136602,0.16448385,9.219168,-34.946697
6.0890584,-0.748583,1.6202521,2.7580457,-3.2890396,6.7234383,0.13800378
5.865258,-1.2993073,-0.58897746,-2.100849,0.2777168,3.014392,-7.369891
7.3584137,-0.624335,2.7364113,5.1096926,-4.446374,9.69893,3.5870113
120.17287,-28.87423,-22.389286,-1.5611565,10.556476,32.183636,-166.76297
1.3657155,-0.49233204,1.0936685,-0.31543547,-2.184031,1.5148947,0.3278653
105.08918,-25.338251,-19.205097,-0.82030314,8.406928,28.641352,-145.512
72.74191,-17.711138,-12.119959,0.57295257,4.1142206,20.94447,-99.36663
1.9552574,-0.57412875,1.0372777,-0.14050373,-2.4058068,1.3291801,0.23838355
1.2992153,-0.44701028,1.1126138,-0.30999368,-2.1688616,1.6070349,0.38037038
30.11239,-7.393104,-3.678249,0.37618512,0.38356557,10.051903,-39.29993
1.6625148,-0.48282635,0.89935756,-0.36472446,-2.1160302,1.2642366,0.15970077
19.830593,-4.8755274,-2.0245986,-0.20582783,-0.04390441,7.2201657,-25.357155
1.3321506,-0.10783227,-0.3311301,-3.0031857,0.62506163,1.5444026,-1.7953235
4.474662,-0.66120577,1.3084106,1.3113756,-2.5719078,5.0375094,-0.3909679
8.180622,-0.66968405,2.585005,5.4729915,-4.634538,10.068083,2.9586477
24.376945,-5.9906693,-2.7262816,0.09287447,0.10833755,8.488306,-31.479599
1.3865387,-0.12690951,-0.31266323,-2.9618378,0.5950757,1.5807965,-1.8394591
1.8365463,-0.24371596,-0.3449844,-2.8820028,0.5690681,1.7192738,-2.399786
52.18589,-12.768175,-7.769889,0.8654297,1.9816549,15.833233,-70.0284
94.22542,-22.75612,-17.008604,-0.5064697,7.062574,26.013046,-130.27278
6.46171,-1.449832,-0.64740765,-2.0156114,0.25873885,3.1941257,-8.128386
6.8684335,-1.5580844,-0.72184795,-2.0079477,0.29640403,3.2943869,-8.71281
38.05638,-9.320515,-5.1238523,0.59255725,0.9161297,12.153652,-50.300995
1.3180525,-0.24072574,1.400662,-0.091612935,-2.3831534,2.376525,0.97372204
23.376402,-5.729553,-2.6143796,-0.028642029,0.11452675,8.195719,-30.166035
41.891407,-10.265025,-5.7929645,0.73374695,1.1498932,13.174885,-55.59628
50.28518,-12.292024,-7.4588695,0.76854795,1.884598,15.320861,-67.41943
6.213207,-0.7636628,1.5256411,2.7195394,-3.2724352,6.654345,-0.186132
0.96453524,-0.25259125,0.45677006,-1.2520695,-1.1818736,1.1579942,-0.09546321
0.9144057,-0.22791626,0.38100493,-1.381331,-1.0514132,1.1273735,-0.13593076
17.66613,-4.303819,-1.8451403,-0.5556209,0.04467374,6.555274,-22.60021
37.18336,-9.114058,-4.9411664,0.60103184,0.83183587,11.932781,-49.065697
136.01596,-32.493313,-25.992727,-2.926504,13.358606,35.6986,-189.26097
2.9291558,-0.52993274,-0.40974498,-2.6679487,0.48780277,2.0726933,-3.745491
1.5607059,-0.1700144,-0.3312884,-2.9396195,0.5920143,1.6278584,-2.0609522
93.906975,-22.758467,-16.755232,-0.07740542,6.6423726,26.076553,-129.71486
28.561417,-7.0349464,-3.3502378,0.3936184,0.23813584,9.6551695,-37.11836
105.59402,-25.422915,-19.393982,-1.0282333,8.645263,28.698374,-146.27231
26.536024,-6.5081797,-3.1100166,0.16655695,0.23453417,9.069649,-34.441433
1.9249544,-0.59645134,1.3894726,0.1527918,-2.8013659,1.7566321,0.5758184
2.6897752,-0.4307859,-0.17985934,-2.3691165,0.13165659,2.3597727,-3.0570664
2.3677738,-0.38131458,1.1283171,-0.15988678,-1.8490467,3.434259,0.019723244
51.168995,-12.553062,-7.4353456,1.0407503,1.7496884,15.629125,-68.45071
96.16059,-23.216042,-17.399431,-0.56117207,7.300737,26.48179,-132.98663
190.93625,-45.076405,-38.54248,-7.8506584,23.306114,47.772675,-267.4116
63.03948,-15.368397,-10.091312,0.67892426,3.1300008,18.524597,-85.53731
93.68494,-22.651043,-16.84283,-0.36537546,6.8819256,25.92425,-129.48146
1.0912776,-0.05112599,-0.2882157,-2.974276,0.56817496,1.4440198,-1.4443631
2.0212061,-0.62104875,1.4219208,0.20618975,-2.8833616,1.7696986,0.5945702
63.50064,-15.476296,-10.202816,0.6534806,3.1930356,18.633257,-86.21115
34.957214,-8.599813,-4.4392095,0.6703493,0.58201766,11.381885,-45.884632
20.149204,-4.956863,-2.0651054,-0.17351824,-0.041345537,7.3118014,-25.779285
33.065403,-8.133732,-4.1226964,0.5814871,0.48434684,10.870213,-43.293655
29.253868,-7.193017,-3.5012488,0.3798849,0.30717418,9.830957,-38.09566
108.56077,-26.148136,-19.94606,-1.0082284,8.916853,29.451256,-150.40657
109.35565,-26.313377,-20.165548,-1.1623472,9.134749,29.599213,-151.55737
40.549477,-9.921481,-5.6084247,0.617737,1.1197993,12.797897,-53.794113
64.29249,-15.693337,-10.250515,0.8046375,3.145163,18.881271,-87.20817
38.418736,-9.398671,-5.2287636,0.54994804,0.9815583,12.233719,-50.843708
1.9485631,-0.27129,-0.35441542,-2.86373,0.5630045,1.7535067,-2.5381773
57.781303,-14.141657,-8.813557,0.9770362,2.406528,17.286787,-77.85152
2.8928177,-0.45680887,-0.10702728,-1.9541774,-0.113637194,2.6298563,-2.9393954
83.44401,-20.273428,-14.48073,0.28764004,5.339072,23.557072,-114.76944
1.1083673,-0.23188446,0.6028709,-1.5950348,-0.80847573,1.8862627,-0.33701974
26.631737,-6.5359735,-3.112555,0.18895262,0.22611573,9.100377,-34.56017
2.101656,-0.6113427,1.0926284,-0.04026553,-2.5376468,1.3522104,0.2648415
42.671875,-10.468708,-5.885141,0.82158715,1.1514804,13.400225,-56.628674
14.147662,-3.4344332,-1.3198339,-0.81010544,-0.05641003,5.5680857,-17.87648
3.4145057,-0.59129024,0.7675982,-0.1490834,-1.616275,3.61792,-1.3754846
33.76042,-8.281116,-4.3214874,0.50396246,0.60405016,11.027097,-44.32535
2.2430243,-0.35118675,-0.36558276,-2.7973344,0.5345919,1.8547425,-2.8973389
66.01055,-16.075468,-10.757189,0.58606714,3.479427,19.246857,-89.82088
14.159172,-3.4219182,-1.4074336,-0.9267261,0.04089722,5.531934,-17.99529
31.5969,-7.73827,-3.9928946,0.35782868,0.5260854,10.429483,-41.394176
1.4160614,-0.42871273,0.81838644,-0.5191601,-1.905335,1.2328053,0.12911655
0.7515327,-0.09814648,0.19935787,-1.8229623,-0.68948317,1.1834412,-0.20495091
2.3021367,-0.36625677,-0.36605346,-2.7809272,0.5250486,1.8788707,-2.964813
64.17569,-15.641134,-10.334972,0.6583317,3.2516022,18.805573,-87.163025
162.92961,-38.688328,-32.0462,-5.1140447,18.01785,41.69945,-227.47887
2.1039863,-0.6097394,1.0897502,-0.04144129,-2.5360715,1.3498119,0.26204157
85.44278,-20.74073,-14.976866,0.15922356,5.6287847,24.0207,-117.70967
8.082732,-0.7338349,2.2404475,4.933641,-4.37052,9.352866,1.7997603
1.5093373,-0.4749586,1.3208225,0.024543822,-2.5372164,1.8020525,0.5895951
0.75985384,-0.029715255,-0.009057656,-2.2813323,-0.21935964,1.150635,-0.55570614
2.1212862,-0.34014672,0.17345843,-1.8666263,-0.27873522,2.4560332,-1.7981983
3.8347359,-0.6576168,0.37225813,-0.5481452,-1.1338042,3.50564,-2.4159503
33.63467,-8.256404,-4.2783933,0.52753884,0.5750494,11.001472,-44.131565
8.241174,-1.9141114,-0.7716828,-1.6933203,0.14947367,3.7587538,-10.345736
32.449776,-7.979776,-4.0281334,0.54127306,0.46128806,10.700412,-42.458996
51.22772,-12.52426,-7.6295757,0.7943265,1.9503729,15.568078,-68.73102
24.04879,-5.872061,-2.7943723,-0.08611581,0.21407023,8.354836,-31.144411
49.70219,-12.173064,-7.249296,0.8930244,1.7327542,15.211122,-66.496086
11.419551,-2.7201338,-1.1401205,-1.3188341,0.122724265,4.6979165,-14.488822
2.0854554,-0.63116646,1.4980061,0.2491399,-2.9544263,1.8252015,0.7385224
83.45008,-20.26499,-14.528639,0.22424519,5.390742,23.53836,-114.83086
1.1097397,-0.05463098,-0.29513586,-2.999662,0.5974748,1.4718436,-1.4871311
2.1534104,-0.63678145,1.1304952,0.014693618,-2.6013634,1.371947,0.29384637
9.335578,-2.1980822,-0.85753465,-1.5080209,0.09302822,4.1016064,-11.72103
0.841331,-0.1745192,0.28279787,-1.5674982,-0.89094496,1.1112416,-0.18198936
2.5853016,-0.4380042,-0.39079237,-2.7368534,0.5134505,1.9615946,-3.3202293
31.062948,-7.6497855,-3.7608376,0.5227892,0.35538784,10.337513,-40.528694
28.521564,-6.9758754,-3.4997933,0.18433958,0.39057907,9.588549,-37.20613
1.1171541,-0.04563497,-0.39509368,-3.1524932,0.73569286,1.434022,-1.6396611
2.0991957,-0.3142277,-0.35051215,-2.815673,0.5360341,1.81707,-2.7120476
85.24622,-20.695524,-14.924505,0.1766898,5.596377,23.976664,-117.41646
36.622284,-8.9472,-4.9515076,0.43508393,0.9102763,11.740649,-48.40128
234.13762,-54.932438,-48.60107,-12.173681,31.573196,57.093353,-329.0682
96.627426,-23.372679,-17.382727,-0.32766142,7.1342893,26.677572,-133.5757
92.369064,-22.36715,-16.507519,-0.17376125,6.580031,25.657118,-127.59539
1.2766918,-0.22248693,1.495374,-0.038292825,-2.4275723,2.4588702,1.1790997
56.306248,-13.740245,-8.710054,0.7154251,2.4794395,16.831306,-75.977234
14.037694,-3.411296,-1.2989972,-0.8129678,-0.06122218,5.5368514,-17.730474
1.6231831,-0.1884989,-0.3286993,-2.9184325,0.580109,1.6548442,-2.1330452
22.971851,-5.663032,-2.460519,0.06501162,0.014559776,8.112675,-29.54625
72.18052,-17.564663,-12.052504,0.511397,4.111601,20.783041,-98.622284
38.31811,-9.388636,-5.155346,0.6212414,0.9172379,12.229011,-50.647728
0.89001393,-0.20942108,0.34887654,-1.4424329,-0.99879086,1.1232706,-0.15124206
53.969166,-13.161277,-8.295345,0.64024633,2.3243976,16.21557,-72.731995
1.1980189,-0.3570645,0.7191906,-0.70514995,-1.6957235,1.1937034,0.059326835
24.68458,-6.079424,-2.7382207,0.15966284,0.08563605,8.585272,-31.86598
4.897585,-1.042695,-0.5253042,-2.2795649,0.33637682,2.714554,-6.162253
6.3023376,-1.4046046,-0.6270815,-2.030348,0.2527021,3.1516943,-7.9073935
59.24368,-14.510153,-9.045963,1.060724,2.474377,17.683472,-79.8525
2.1866121,-0.7280871,1.3187737,0.09328145,-2.8124533,1.5309582,0.4086892
209.36229,-49.319935,-42.723965,-9.448023,26.60361,51.834465,-293.63464
5.128745,-0.71101815,1.3010138,1.7242863,-2.7790215,5.489237,-0.60146767
1.7981642,-0.49888945,0.9173479,-0.292499,-2.2051501,1.2598815,0.15824832
30.946106,-7.592945,-3.833988,0.393892,0.44223538,10.271909,-40.455654
44.5553,-10.923198,-6.2550116,0.83507425,1.3108401,13.884316,-59.274654
11.77018,-2.8257296,-1.0730945,-1.1295104,-0.0044579804,4.8528047,-14.810768
13.676068,-3.3172605,-1.2617488,-0.8615267,-0.054439202,5.4289618,-17.261513
33.04567,-8.103847,-4.205467,0.46567708,0.57061946,10.832544,-43.349583
8.425307,-1.9672275,-0.7506824,-1.6133723,0.09892142,3.8334346,-10.532323
121.55769,-29.136045,-22.839064,-1.9810922,11.075149,32.38939,-168.81116
62.015835,-15.105926,-9.947748,0.5945192,3.1029584,18.238981,-84.15729
64.98348,-15.821742,-10.568981,0.56128097,3.4041994,18.979258,-88.386795
2.1812582,-0.6562888,1.1594707,0.053618103,-2.643666,1.3879616,0.31880528
13.058653,-3.1606064,-1.1932422,-0.9386001,-0.04530391,5.2447743,-16.461386
4.617787,-0.9670062,-0.51798415,-2.347813,0.3687062,2.6131933,-5.826301
1.375943,-0.4704637,0.9106493,-0.50828636,-1.9794418,1.3181431,0.18702717
30.41012,-7.461842,-3.7423785,0.37118775,0.412989,10.127389,-39.72053
1.668629,-0.20071612,-0.32958537,-2.906853,0.5743036,1.6718502,-2.187006
50.383762,-12.356258,-7.3079205,0.9992427,1.7108943,15.416894,-67.374374
1.8059214,-0.6223367,1.2332373,-0.09490648,-2.5425658,1.5456504,0.38189667
170.43259,-40.441563,-33.674324,-5.593363,19.19999,43.414818,-238.10156
1.4180434,-0.41567844,0.7983973,-0.538483,-1.8875446,1.2195296,0.1081552
23.583326,-5.7872143,-2.6248007,0.013482243,0.10030344,8.261039,-30.425346
61.716778,-15.116147,-9.516018,1.0979037,2.6725748,18.321535,-83.32182
0.8324028,-0.16219936,0.30963093,-1.5524485,-0.9100168,1.1708479,-0.1584618
65.76268,-16.0677,-10.468586,0.9097429,3.1969256,19.286386,-89.20345
1.0596998,-0.25237173,0.92012155,-0.93398416,-1.5205808,1.9335135,0.35021102
129.61327,-31.006088,-24.595173,-2.5047793,12.343734,34.23486,-180.20256
16.879303,-4.1372404,-1.6254797,-0.47558478,-0.08348784,6.37428,-21.441368
1.2723517,-0.3630517,0.7209607,-0.664312,-1.7357275,1.183135,0.05635477
5.659712,-1.2423766,-0.57612306,-2.1389773,0.28842965,2.9526434,-7.109315
59.682137,-14.548631,-9.436026,0.65195674,2.8413787,17.666395,-80.8065
1.5810972,-0.1769153,-0.32971495,-2.931892,0.58800304,1.6366954,-2.0852165
1.6978508,-0.49201947,0.912328,-0.3391587,-2.1472588,1.268996,0.16684492
8.416915,-1.9628747,-0.7645068,-1.6347227,0.11613557,3.8238568,-10.540098
1.7455248,-0.53808814,1.3551203,0.09406108,-2.6838844,1.7759761,0.5792065
186.40042,-44.058758,-37.44398,-7.302153,22.351997,46.826008,-260.91238
1.8016446,-0.23434691,-0.34431124,-2.8909125,0.5735532,1.7061863,-2.3583841
62.48169,-15.243571,-9.930944,0.7442357,3.026118,18.404028,-84.693985
22.21866,-5.4345202,-2.4677045,-0.1469191,0.10642129,7.8620586,-28.634026
1.7245611,-0.19452249,-0.33717746,-2.8950326,0.5528101,1.7088616,-2.2187817
14.15654,-3.4248035,-1.3846256,-0.8961241,0.015026748,5.5418243,-17.963772
56.671463,-13.800773,-8.907589,0.5474762,2.647166,16.87127,-76.63081
8.127781,-1.8787925,-0.79540646,-1.7571099,0.19209006,3.7083192,-10.242361
96.669655,-23.33486,-17.507568,-0.58742845,7.3741746,26.60112,-133.70375
80.69092,-19.628952,-13.802792,0.45704877,4.9463086,22.915867,-110.726425
70.625694,-17.212454,-11.619083,0.675396,3.8355088,20.442076,-96.28398
3.4351587,-0.66298854,-0.43764842,-2.5657775,0.44753143,2.2388558,-4.366681
1.7783606,-0.6093801,1.2361122,-0.091154456,-2.5355847,1.562336,0.39442468
0.9494566,-0.04667008,-0.17665343,-2.6922765,0.27334175,1.2828026,-1.0731639
22.3326,-5.474588,-2.4472785,-0.089007705,0.072782844,7.9073267,-28.753117
41.501995,-10.170441,-5.7193956,0.72700673,1.1201259,13.073534,-55.052486
7.779019,-0.70938534,2.3356445,4.853318,-4.327268,9.28945,2.165935
14.827509,-3.6049442,-1.4035627,-0.7364355,-0.057618216,5.7674656,-18.766426
21.532698,-5.2904134,-2.288302,-0.094649196,0.011719435,7.6962876,-27.64532
7.1049247,-1.62348,-0.6609732,-1.8554971,0.18258137,3.4182663,-8.893354
110.214676,-26.558525,-20.238985,-0.9640479,9.038279,29.88205,-152.70251
34.339836,-8.432611,-4.388295,0.57139987,0.6033987,11.195133,-45.08984
112.02885,-26.96245,-20.67433,-1.1697043,9.402793,30.268867,-155.28981
9.270262,-2.1881082,-0.8273482,-1.4855332,0.07065579,4.0907903,-11.614123
71.33936,-17.360117,-11.882454,0.5127265,4.0324497,20.570868,-97.429504
155.7645,-37.020668,-30.476835,-4.624523,16.860725,40.071514,-217.32718
110.748604,-26.61403,-20.523228,-1.3724766,9.462188,29.878597,-153.55812
1.4879174,-0.52882856,1.1511772,-0.2319623,-2.3057666,1.5447164,0.35694253
5.3813396,-1.1645159,-0.57161546,-2.2097933,0.32109764,2.8540697,-6.7742567
5.5901227,-1.2287803,-0.5622647,-2.1392565,0.283933,2.9389727,-7.0189176
37.925785,-9.299428,-5.0596895,0.6432623,0.8652226,12.135124,-50.078747
52.41339,-12.843234,-7.7298923,0.98138684,1.9104517,15.926814,-70.25687
1.7470102,-0.507448,0.9364741,-0.30259275,-2.1971161,1.2811874,0.17970873
17.166477,-4.19057,-1.7098212,-0.5085255,-0.03891428,6.4434085,-21.85493
7.199421,-0.7921755,1.6594951,3.5568366,-3.6908395,7.6310687,0.040378995
130.00066,-31.159227,-24.520954,-2.1751623,12.080677,34.444134,-180.65224
1.447877,-0.14073734,-0.32390583,-2.9607518,0.59965646,1.5920559,-1.9215453
17.066952,-4.1697164,-1.6850543,-0.50275236,-0.050938785,6.41857,-21.713608
6.1930857,-1.384972,-0.60369706,-2.0292823,0.24583557,3.1276855,-7.7662764
92.99446,-22.527925,-16.60425,-0.12568331,6.5973315,25.830652,-128.45491
7.5003047,1.9556656,7.8876386,11.711546,-8.581674,20.716778,22.591127
15.436976,-3.7684472,-1.4568654,-0.6426166,-0.07632831,5.951177,-19.55252
9.495207,-2.2246287,-0.937677,-1.5726581,0.15829399,4.1226673,-11.997055
2.6513789,-0.45980704,-0.37845337,-2.7004437,0.48866048,2.0016623,-3.3870273
171.4465,-40.668266,-33.921055,-5.718296,19.415102,43.625877,-239.55446
1.1117803,-0.3197742,0.6219502,-0.8726094,-1.514815,1.1622707,0.008162686
59.181057,-14.48387,-9.082415,0.9943288,2.5215964,17.646843,-79.81792
31.632233,-7.787798,-3.8616064,0.54233885,0.38972744,10.489881,-41.312336
105.53076,-25.431229,-19.323914,-0.8988874,8.521473,28.72599,-146.14922
1.5111609,-0.15944754,-0.32582206,-2.9462872,0.59457135,1.6126654,-2.0012271
1.4177485,-0.4133404,0.79600966,-0.54389554,-1.8855081,1.2189009,0.10382641
88.220055,-21.421587,-15.518312,0.18160641,5.8695245,24.728973,-121.627945
36.02802,-8.873574,-4.5845575,0.7657328,0.6031413,11.684109,-47.31885
3.7838213,-0.6146203,0.07115206,-1.0635922,-0.68428993,3.2715907,-3.0354285
1.8747722,-0.25406253,-0.34531975,-2.8716562,0.5636349,1.7341013,-2.4447174
31.760332,-7.7908463,-3.9781313,0.42168528,0.49188933,10.489451,-41.577564
61.767105,-15.043435,-9.90703,0.5819183,3.0900588,18.172071,-83.815475
0.91341543,-0.05647035,-0.13116433,-2.5909245,0.16697082,1.2534127,-0.9588805
6.5321603,2.6656554,9.044233,12.3327465,-9.193696,22.433023,26.91256
39.365974,-9.636705,-5.3755035,0.60973984,1.0198467,12.493394,-52.132393
2.0935297,-0.62361896,1.5575383,0.26824737,-2.9835162,1.8800502,0.8738689
5.9839067,-0.70398563,1.9822946,3.1570408,-3.4797106,7.271685,1.3118916
7.6928816,1.888226,7.7693777,11.728506,-8.556294,20.62995,22.168926
61.545948,-15.03036,-9.679749,0.82960206,2.871349,18.194046,-83.29937
19.224726,-4.7003884,-2.0048842,-0.3426482,0.005430788,7.0272107,-24.601494
8.905729,-2.0932307,-0.7948915,-1.5416875,0.08409098,3.9790874,-11.149284
121.47207,-29.132473,-22.779766,-1.8847933,10.978913,32.4005,-168.66522
46.99639,-11.490682,-6.828724,0.7249432,1.6190447,14.471982,-62.80751
153.92047,-36.63459,-29.962648,-4.2511168,16.336132,39.737198,-214.6446
2.8991961,-0.45958996,-0.11275572,-1.9803066,-0.09887344,2.6186929,-2.972553
13.900545,-3.3695235,-1.29534,-0.84445953,-0.051182613,5.4942727,-17.55614
3.3036957,-0.5560792,1.0340433,0.2324627,-2.0250545,3.8126984,-0.78108746
6.323512,-1.4125358,-0.6182542,-2.0118964,0.2390708,3.1677394,-7.9232187
7.1535435,-1.630379,-0.6959417,-1.8906279,0.21658388,3.4134874,-8.990894
47.242912,-11.571394,-6.7901754,0.8439781,1.5475329,14.571022,-63.06133
16.14016,-3.9288008,-1.6029941,-0.6462538,-0.01587513,6.1340814,-20.533157
45.163647,-11.028129,-6.5461807,0.6078895,1.5447116,13.970224,-60.312023
51.746326,-12.640162,-7.7746286,0.7394027,2.0414822,15.682682,-69.50835
251.86386,-58.997868,-52.680576,-13.8432045,34.87238,60.951435,-354.34235
7.205899,-1.647666,-0.7200915,-1.9113128,0.24400654,3.415298,-9.096422
1.9277406,-0.57217866,1.0342079,-0.1510584,-2.3878238,1.3293558,0.24159016
25.625025,-6.304181,-2.9048054,0.19274467,0.13919377,8.83931,-33.15379
1.9283396,-0.55938447,1.0144788,-0.17024302,-2.3694878,1.3162813,0.22138454
135.50284,-32.430946,-25.73706,-2.571071,12.983101,35.690876,-188.44534
6.7474813,-1.5283828,-0.644083,-1.9316266,0.21410504,3.2980385,-8.456394
2.3927407,-0.39067072,-0.37308913,-2.7659886,0.5216546,1.9048804,-3.0802732
1.1028951,-0.046645463,-0.32983434,-3.0561385,0.64648914,1.4546676,-1.5244188
54.369167,-13.306919,-8.163501,0.9274884,2.1324654,16.40635,-73.06535
9.744292,-2.3018706,-0.9042821,-1.4590094,0.088903636,4.222645,-12.253099
1.358571,-0.11881797,-0.31725156,-2.9766767,0.6058953,1.5634019,-1.812619
162.15022,-38.55098,-31.761679,-4.8049793,17.65705,41.610252,-226.30156
1.3705505,-0.3975013,0.77067053,-0.5797092,-1.8354193,1.205337,0.09020919
15.570924,-3.781965,-1.5543481,-0.73722005,0.009133518,5.9574704,-19.813345
49.591595,-12.152187,-7.202656,0.9259202,1.6966494,15.193119,-66.31362
3.7455149,-0.643867,0.8495531,0.18084115,-1.8625305,3.8713665,-1.414525
36.634182,-8.969916,-4.879653,0.53470784,0.8342707,11.77285,-48.3428
2.029042,-0.69136155,1.2890606,-0.0027425885,-2.7054124,1.5409709,0.39545906
60.564983,-14.75529,-9.648077,0.60523134,2.9602907,17.875181,-82.09448
1.7445427,-0.5281451,0.96840394,-0.27199784,-2.2259758,1.3024805,0.21272613
52.857273,-12.950035,-7.821312,0.9786244,1.9532695,16.03862,-70.886536
88.48728,-21.465652,-15.672108,0.04564187,6.0041804,24.752907,-122.12038
64.752625,-15.783767,-10.440023,0.6731791,3.2930944,18.956205,-87.967766
25.999998,-6.3987327,-2.9576242,0.2238,0.14776587,8.944979,-33.656258
6.9893036,-1.5855846,-0.6846701,-1.9200876,0.22493333,3.3626962,-8.782394
1.3395333,-0.114440575,-0.31094462,-2.9726377,0.600037,1.5641952,-1.7828138
132.48859,-31.680563,-25.205742,-2.6558895,12.764353,34.90535,-184.25958
1.0285505,-0.040343076,-0.27372092,-2.907589,0.4886621,1.3553885,-1.3207942
2.2489936,-0.7403254,1.3325075,0.13698179,-2.8579433,1.5312471,0.41800344
48.940556,-11.9607315,-7.215907,0.73095113,1.7915335,14.967835,-65.549286
2.1369457,-0.619965,1.1048204,-0.015726745,-2.5681455,1.3565373,0.27103937
1.5897444,-0.47607654,0.8898579,-0.39662817,-2.067505,1.2646037,0.16504033
2.807402,-0.4564947,0.13933644,-1.5258377,-0.4553856,2.796878,-2.3003016
2.081273,-0.3089983,-0.3514064,-2.8220112,0.5397668,1.8090148,-2.691742
11.552329,-2.7608275,-1.1102533,-1.2409782,0.06940028,4.7586975,-14.605136
25.679337,-6.320905,-2.9037504,0.20871222,0.1321198,8.857513,-33.219242
74.297226,-18.108849,-12.34429,0.6926978,4.162343,21.375572,-101.47096
40.286396,-9.87457,-5.4930296,0.70149595,1.030894,12.755666,-53.358906
9.448788,-2.2317753,-0.8381032,-1.4499121,0.054451644,4.1506076,-11.827623
7.614379,-1.7461169,-0.7409525,-1.8240585,0.20050493,3.5554638,-9.575846
40.666523,-9.995913,-5.45307,0.85829633,0.94301,12.899164,-53.774525
109.15807,-26.354538,-19.908869,-0.67378396,8.6710205,29.714088,-151.14983
20.231731,-4.9676833,-2.099201,-0.19566411,-0.020222634,7.32918,-25.904125
