z1,z2,z3
-3.059294,29.987423,33.366432
-0.557717,1.6974698,1.5505807
-0.20653859,2.7236712,2.811781
-21.68428,88.704666,95.46965
-5.2220583,38.42774,42.300823
-92.185036,237.33737,244.78444
-26.305729,100.30631,107.35775
-24.650663,96.00446,102.89561
3.723358,0.58016443,3.1668665
-11.139234,58.759094,64.04862
-0.2665583,14.853828,17.158611
-0.2569317,2.2322273,2.2265387
-1.4979547,24.017004,27.49248
-16.746233,75.17715,81.34015
-5.4261794,40.097015,44.35422
0.35307932,0.022239417,0.8320817
-10.514027,56.3807,61.40333
0.8376681,-0.50891864,0.91484904
-1.8714284,25.824228,29.37642
-0.08947376,5.5843773,6.187593
-0.07885235,7.0200753,7.858797
-11.450565,61.63184,67.63911
2.2890983,-1.888568,1.5864283
-79.24326,212.83844,220.56665
9.780672,8.424765,8.911046
1.4529413,-1.4034188,1.017159
-3.4551432,32.426044,36.21222
-7.0611,46.510906,51.343082
-0.13246855,12.562091,14.44789
-0.24087334,14.492965,16.721888
-4.0020323,34.61713,38.527256
0.027800426,9.143226,10.485226
-37.341106,125.427376,132.59608
-13.244558,64.69696,70.20523
-14.283522,67.76384,73.44321
2.0200171,-2.0205212,1.365977
-0.18796521,13.857608,16.00176
-0.13919693,5.2956023,5.8324347
1.2276269,-0.771933,1.2233447
-3.3238478,31.868414,35.616966
-0.24739212,2.2802732,2.2836716
-8.659758,52.492393,57.86972
2.0420504,-1.2421157,1.5907278
-59.680435,174.24141,182.08064
1.0692085,-0.8683503,0.99318624
-1.7858461,24.759254,28.00764
-12.192632,64.16573,70.39653
0.40567014,0.20522872,0.90419364
-13.879127,68.41498,74.65771
2.0520928,0.61811626,2.2626083
-40.891678,133.50943,140.80312
-0.54821694,17.74142,20.506788
0.87733686,-0.6268805,0.88561344
-0.07409681,6.3482285,7.116028
-12.368568,62.26874,67.69438
-0.27314135,2.1856213,2.1720867
1.3916537,-1.2710912,1.0740843
-0.010701388,9.137255,10.46185
2.4708624,-0.8504743,1.9126269
-67.93087,190.08284,197.69334
-0.26749614,2.4092188,2.4383872
-13.113995,65.11089,70.87232
-1.6445634,23.396338,26.372675
-0.22039491,2.4650009,2.2131166
-0.46202692,15.022553,17.192425
-11.5771055,59.2126,64.27368
-0.15176177,8.858254,10.058441
-26.780743,100.3595,107.06272
-19.651304,83.92678,90.69982
-15.923322,73.512665,79.7867
-0.16859275,4.075104,4.4305205
2.0574312,-1.1769257,1.6149013
-0.21584243,1.2602038,1.1980647
-1.574254,23.471699,26.577066
-6.266503,43.378185,47.911793
21.452011,16.68596,16.56298
-0.37391964,15.694075,18.036325
-1.3294544,22.588182,25.763256
-0.00022160262,7.804991,8.891343
-31.847336,114.01217,121.4329
-4.2252135,35.91927,40.042564
-32.80215,115.84175,123.15952
-0.0041558295,9.986859,11.512527
-16.466856,74.31325,80.41189
-53.176662,159.63579,167.03488
-32.746803,114.55863,121.4907
1.8250917,-0.73881567,1.6016766
-0.12492298,6.077067,6.745768
-0.045174055,6.267537,7.060923
-5.2571564,39.669456,43.961113
-9.358776,54.60694,60.066822
1.4550459,-1.3396949,1.0951649
-0.6975702,18.114048,20.716125
15.749217,13.579912,13.033862
-40.430855,133.89844,141.64778
-0.2864989,2.0539598,2.0017228
-0.65551966,17.995596,20.628172
-0.034653865,6.8810105,7.7836905
-24.76827,96.633194,103.643936
62.883076,35.02968,38.685593
-0.39658213,16.279652,18.804958
-0.240594,10.278486,11.64517
-0.15892029,3.2899368,3.48925
-60.233547,175.24763,183.05077
0.68651175,-0.396586,0.8911294
-11.555655,61.59767,67.50047
-3.4020483,33.04509,37.146595
-30.210543,109.29664,116.37489
-0.27962404,2.108281,2.0927138
1.0667622,-0.8573504,0.9792526
-22.654654,91.74699,98.77025
-4.411363,37.57686,42.096245
3.155772,5.654077,4.7997136
-0.25046125,2.487039,2.5306418
-3.6671648,33.277054,37.108475
-13.186664,64.44649,69.91822
-0.16528898,1.1176031,1.1688727
69.663895,36.831818,41.95364
-5.789386,41.20659,45.46648
3.1959012,-1.4387984,2.144673
15.694193,11.860903,12.772135
62.42997,35.09815,38.48722
-12.64465,64.109695,69.92992
-1.048199,20.257914,23.03967
0.0073400214,9.620047,11.07214
-37.14194,125.34066,132.62488
-8.067323,49.114002,53.86987
-51.91061,157.80478,165.45706
1.5295066,4.4401765,3.5746098
-0.27890286,14.7452135,16.953222
5.30231,4.3805814,5.5818186
-0.04383003,7.0427184,7.8992643
-0.091320224,7.8568172,8.914691
-7.9237146,49.307926,54.2728
-0.62797314,17.06094,19.510565
-7.6877885,47.268803,51.742176
-9.597063,54.034557,59.073574
-100.94497,254.86726,262.46646
-0.15313026,7.874653,9.003844
1.6976941,-1.6243641,1.2193929
-2.1117613,26.829306,30.386223
1.670225,-1.6028775,1.1582681
-42.92479,139.41133,147.21304
-0.034459285,7.4415393,8.4472275
-0.21262413,3.0146003,3.1666813
-0.39095473,1.6918303,1.5407656
-10.1022005,56.65814,62.14913
-0.10585744,10.495606,12.024103
-0.2883004,1.9562219,1.9027097
-55.57725,166.00627,173.8783
1.0023423,-0.7928814,0.95566034
-0.6174966,16.47906,18.831808
-8.538492,51.707176,56.923916
5.2073402,5.097278,5.7842484
-5.039578,38.376312,42.439728
2.1838746,-1.6062353,1.5801226
-12.747277,63.198742,68.61803
1.4986303,-1.3730356,1.1955638
-9.509576,55.068245,60.54925
-23.00114,92.07371,98.93415
-13.995421,67.47835,73.30252
-2.1750956,27.210785,30.820574
-0.093095414,7.7011275,8.702935
-0.26818848,1.9437801,1.8828895
-42.095657,136.39064,143.78189
-0.36736527,1.4894207,1.3396176
2.3402967,-1.9949361,1.595151
-8.692969,51.13052,55.99685
1.918013,-1.9108235,1.2365686
1.2980462,-1.1352338,1.1052194
2.3771458,4.2100463,3.8393018
-0.21482924,2.704792,2.7866774
-0.27632487,12.351232,14.134757
-2.0999744,26.872976,30.468582
-17.098806,77.27434,83.86093
-5.9176116,42.117863,46.57005
0.0084043965,10.186349,11.70919
-0.111865915,8.342216,9.443796
-5.7477303,42.42139,47.172256
-30.988337,112.941345,120.649445
-1.0998118,21.237736,24.291162
-0.31608385,1.3998008,1.2454373
1.6510988,-1.4525093,1.3115083
2.9986548,3.1712935,3.7867773
-8.751371,51.605854,56.583927
-7.0068846,46.855392,51.866936
-6.9346075,46.16228,50.99938
-0.22892249,10.727406,12.243139
-38.21038,127.92559,135.29288
-0.27965996,2.282937,2.2709737
-17.12805,76.46297,82.7502
-0.37927246,13.793251,15.784912
-0.21222356,2.6822114,2.7726812
-7.373745,48.670406,53.957222
-3.8972158,33.57108,37.215572
-3.1371856,30.115793,33.43611
-0.7712154,18.625721,21.287128
-0.50664556,12.951208,14.735844
-129.04742,304.55942,310.78528
-26.54326,101.26912,108.46009
-10.2847805,57.782204,63.498333
-0.98413515,20.321365,23.2357
-19.01639,81.51939,87.988655
-5.5916686,39.737663,43.67812
-0.5018226,16.686646,19.129911
-0.063206606,6.816924,7.6962676
-0.1627298,13.45677,15.504601
95.33344,46.984028,54.65131
-1.6928015,24.077377,27.221724
-0.3759773,1.6716756,1.5229441
-50.00811,151.85594,158.85176
-0.625085,15.399993,17.560202
3.1015635,-1.7653807,2.0436318
-0.23616377,14.214876,16.34656
1.9521813,-1.3319123,1.5214173
-4.9560056,38.26606,42.38585
-2.4330916,27.496445,30.80533
-16.950842,73.8082,79.33905
-0.45478848,1.513672,1.3629091
-0.6635905,16.05768,18.315071
3.483869,0.523344,3.012929
-9.4964485,53.30891,58.187313
-5.866373,42.601,47.286026
-5.3906183,40.32584,44.70766
-0.52965105,14.993521,17.126892
-4.06278,34.859703,38.78496
-51.182507,157.38011,165.38487
-0.076245405,7.109943,8.037676
-1.1422142,21.088942,24.01586
2.3560643,-1.576288,1.6788787
2.0926397,-2.1151135,1.3423989
-0.87529016,19.396986,22.163342
-22.933453,92.01064,98.9031
0.014013484,8.8747425,10.194265
-0.16562635,6.1232667,6.7830296
-0.20867935,3.4226964,3.6253464
-0.3020586,1.8396115,1.7462723
-2.563721,28.636276,32.20654
4.0959816,2.634384,4.199899
-31.220633,111.79546,118.947044
-0.33881912,1.4556872,1.2944487
-10.05097,55.428997,60.53885
1.9046987,1.5368567,2.5385392
-8.885846,52.612156,57.81655
-8.891769,52.12951,57.15878
-3.8070734,34.991394,39.299866
0.16682842,0.8482555,1.0536611
-2.1687777,27.24594,30.881233
3.3948965,-2.47539,2.1339538
-0.051094167,9.431228,10.877981
-19.952791,84.69453,91.48533
-12.303016,64.29319,70.47189
-0.52171487,17.412575,20.089254
0.016132541,0.80677426,0.93879867
-8.396584,51.30508,56.516476
-0.5483278,17.676313,20.401098
28.146843,21.58086,20.681091
-11.75287,61.41363,67.07985
-0.54990226,13.383209,15.22406
-27.306631,102.342316,109.30567
1.7280859,-0.5736174,1.5918736
95.995,48.22347,55.249542
-2.2925658,26.639017,29.837992
-2.3992264,26.907526,30.056696
6.6742067,5.1891956,6.582632
0.60347205,-0.13256575,0.99088264
-183.29015,399.12595,403.4372
-0.021411918,7.5593915,8.614012
-10.452923,58.011135,63.654606
-0.011204183,0.9304082,1.1213386
18.314108,12.114094,14.2519245
-0.15315795,9.731549,11.102142
-0.09699366,7.404556,8.377581
-0.09744079,4.2090135,4.5830145
-0.14932096,11.8464,13.597225
-2.274284,27.50487,31.072023
-0.04492084,11.506309,13.264753
2.9027283,-0.33863628,2.341829
-5.0479054,37.768497,41.597004
13.483413,10.403535,11.330933
16.827137,13.106842,13.567856
-10.678862,58.824528,64.54692
-5.521926,40.368137,44.6174
-0.21822578,14.122949,16.258286
3.0651848,1.9196808,3.340328
0.32488286,0.27185565,0.91823137
0.02451162,8.556682,9.806685
5.405253,3.5304608,5.3177886
1.0151085,-0.7870013,0.96275353
-8.469523,50.95604,55.974087
-39.365448,130.00041,137.22395
-0.1410926,4.880337,5.3975964
-10.962745,58.37978,63.694553
12.403336,10.425063,10.726365
-8.62322,51.401394,56.429367
0.68313247,-0.34389782,0.8860943
-2.663232,28.8441,32.34599
-0.10690171,7.7701015,8.80565
-33.328262,116.86314,124.13005
0.91535515,-0.68289614,0.93881714
-7.924179,49.15232,54.061565
-0.14364022,8.942603,10.292191
-0.19408649,9.571354,10.881459
-0.09254255,9.70292,11.094669
1.9693621,-1.967312,1.2684008
-0.35326225,15.510301,17.83076
-0.39574334,12.468739,14.218885
-1.9809954,25.689276,28.989084
-0.791106,18.641382,21.289995
-12.188008,62.760796,68.51192
-16.00103,73.10894,79.18147
2.0189676,-1.385448,1.543147
-14.39641,70.00135,76.350174
2.2382078,-0.35014957,1.967156
-7.0438137,45.79735,50.391453
-7.733451,48.350117,53.162437
12.292748,11.860888,10.856777
-0.8413637,19.12331,21.847616
-0.22376537,2.7557745,2.8427095
1.16201,-0.99402136,0.9997016
-34.942055,120.08847,127.236496
0.48689303,0.0817994,0.9235265
1.7503438,-1.7014712,1.1826313
-0.8491334,17.599611,20.03908
-9.168135,52.680557,57.64375
-0.044618897,11.510644,13.247969
-25.619452,98.17752,105.04563
-5.9813657,42.273663,46.71315
21.718931,17.299143,16.787855
-0.24332124,3.8647428,4.1894813
-0.29128608,1.7974666,1.7012775
-5.045912,38.550007,42.670544
46.452663,27.323751,30.268501
-151.26848,343.93402,349.41016
-5.982499,42.279327,46.719643
-1.2033446,21.334888,24.251307
-26.280993,99.47801,106.27083
-123.211296,293.5321,299.78143
-14.360292,69.116554,75.19347
-16.80233,74.76918,80.74768
-1.1719129,21.873863,25.063906
-0.19096142,10.4965315,11.987781
-0.1824511,3.2069252,3.3912654
1.8579518,-1.8314791,1.2180139
0.22551328,0.4768259,0.98349184
3.3463125,0.47398752,2.917829
-0.22978514,12.992076,14.91031
5.95924,7.783081,6.7703485
-1.5651423,23.753428,26.97574
-0.41662338,13.660236,15.611278
-1.1701729,20.938307,23.765656
-0.22376913,3.2812746,3.4806926
-241.53119,494.42496,495.59402
-35.533913,122.06315,129.43248
2.069488,0.8313299,2.3559394
-1.978718,26.130081,29.621264
-0.15807593,2.9735847,3.0822194
2.3852105,-2.2280955,1.5758508
2.435854,1.8789524,2.9714973
-4.4420233,37.200768,41.539436
1.1672549,-0.97735125,1.0177625
-17.511896,77.00177,83.158806
-18.459476,79.56852,85.826805
-36.227207,122.879616,130.0135
1.3533075,-1.2157831,1.065944
-5.0566936,39.13088,43.45465
-8.105856,50.331554,55.48088
-0.21091324,4.504771,4.952959
1.3215299,-1.1851187,1.0486394
-51.330475,155.76102,163.13747
-1.9901574,26.544569,30.192713
-8.163486,50.379314,55.489357
0.8822562,-0.6308529,0.9248659
2.2065372,0.19606447,2.184896
-0.26498854,1.9105772,1.8428062
-0.0750973,11.982147,13.790251
1.954213,-1.1721283,1.5620685
-0.36336997,15.567228,17.88458
6.898322,4.2007694,6.4441257
2.442485,-1.3532459,1.7727522
-8.836376,51.711864,56.646755
-7.3867264,47.09475,51.805546
-0.15677527,3.9225433,4.2270975
1.7889043,-1.3827744,1.4179586
2.283744,-1.9698602,1.5680133
-0.08895766,5.7878394,6.4867573
-8.288367,50.312172,55.27738
-16.06015,72.455795,78.25748
-0.28825963,2.1427708,2.1044898
2.063417,-0.5008547,1.7886223
-2.2248054,26.746786,30.080116
1.4384505,-1.3212577,1.0874939
-0.23209634,2.6060958,2.6727183
-33.613308,117.70651,125.042694
-12.878258,63.610897,69.05942
-1.332968,22.630703,25.81788
3.2664049,-0.87368244,2.3129466
-1.7258745,24.514982,27.766876
-21.193943,87.3147,93.99999
-0.07138904,4.6645007,5.123419
-34.914986,119.67048,126.6997
-31.821726,113.0793,120.20848
-55.518078,166.42929,174.47829
-2.5607066,27.876316,31.14386
-7.232304,47.90828,53.06625
-38.614185,128.61005,135.91302
-4.5911946,37.21227,41.372425
-0.33533996,1.8169917,1.7073771
-0.20854744,3.0173995,3.153185
-1.9403605,25.343985,28.577366
3.5018287,-0.976499,2.395429
-0.14681175,10.738849,12.292946
-22.557228,90.52524,97.2138
22.248268,18.219673,17.1894
-46.118103,144.3969,151.61255
-23.704662,93.78646,100.671036
-0.16226357,3.9209528,4.244809
-6.134808,42.277115,46.552174
-0.4390181,16.440802,18.92431
-28.628143,105.452614,112.44646
-17.907549,76.91752,82.724556
2.7108188,2.6367028,3.4197054
-6.9830112,45.227234,49.679142
-0.103767924,8.167671,9.240877
-0.8342952,19.572786,22.465517
0.80590874,-0.47722256,0.91736
-62.02688,179.26823,187.20311
-20.404285,86.172615,93.101616
1.056076,-0.84695905,0.97362125
2.2854443,2.035384,2.947733
-0.12106227,4.223829,4.591456
-4.5862875,38.525795,43.187172
-1.9445937,25.241379,28.433386
-29.902145,109.54219,116.9354
-12.010505,62.61828,68.47469
-17.679855,78.31337,84.778564
-2.8733282,29.673521,33.195385
3.4715607,1.0778232,3.2398283
-0.11065673,7.307951,8.179728
-21.11333,87.295456,94.038345
-0.23061517,14.170369,16.296728
-5.515148,40.782402,45.191605
-0.40056312,3.3650448,3.4860678
2.2076278,-1.8275247,1.5521331
-0.24134591,10.851944,12.3843975
-2.7487373,29.647757,33.344704
-0.33136022,1.4413863,1.2754705
-0.08610078,8.22625,9.353535
0.6206141,-0.3110196,0.900115
-23.470114,92.373474,98.966545
0.00990995,7.511354,8.548091
-41.01483,134.50409,142.03818
-45.87207,145.04149,152.63841
-0.2368139,12.702933,14.566716
0.059514627,1.3095636,1.1963141
18.104109,14.364933,14.439186
4.634917,1.1229668,3.9216835
3.00692,1.5625267,3.1692765
-36.61787,124.87909,132.39093
-0.96935403,19.731846,22.46547
-3.83624,34.812355,39.012943
23.548595,17.374224,17.769148
3.3304086,-2.1560705,2.1070688
-14.876878,70.568275,76.70811
-2.4382014,27.833082,31.271627
-0.045605086,11.296774,12.995369
-6.720146,45.641556,50.51404
-53.322445,160.74751,168.41121
-0.029218905,10.304044,11.920116
-0.7074559,18.199636,20.815495
-1.6186146,24.255606,27.596699
-129.6037,306.14835,312.54507
18.619072,14.045925,14.67788
-9.25314,54.029556,59.385857
-0.23344457,11.254133,12.861841
-6.637638,44.47328,49.01082
1.0121094,-0.76020706,0.96584916
-0.2507189,14.160042,16.275381
-9.896629,55.77365,61.144245
-248.72968,505.8729,506.57275
-12.518805,64.095634,70.01954
1.2181977,-1.0536166,1.0219971
-0.24008441,3.0472834,3.1762235
-0.16595995,4.2134457,4.596776
9.026003,9.107814,8.632424
-0.032553695,6.8682413,7.7836514
-10.503153,58.185684,63.844463
2.902584,-0.16044955,2.4156144
-20.589159,85.44029,91.97439
-5.177096,38.978794,43.1068
0.5666852,-0.14018823,0.8685064
-0.13181466,10.908124,12.499138
-50.626358,155.07721,162.7062
-10.415,57.088463,62.44569
-0.46279696,15.885456,18.206488
-0.09194819,7.592168,8.577073
-0.81723,19.554325,22.475727
-0.22735009,2.8749874,2.993907
18.824589,14.086435,14.795398
-88.71913,230.25696,237.6053
-1.2787398,20.726734,23.440878
-3.974369,35.51039,39.798588
-0.21918598,14.145355,16.28819
1.6444855,-1.5843666,1.1532935
-0.0002843812,10.397329,11.962402
4.2641487,5.8844576,5.449119
-115.026665,279.5453,286.3333
1.2103531,2.1929052,2.4578547
1.4691507,-0.7784893,1.3876315
-0.30170524,2.497452,2.512611
-31.634508,113.127464,120.41272
-0.46132472,16.448172,18.88388
2.9904137,-0.9420578,2.1512902
-29.923065,109.25544,116.53711
-10.214695,55.422462,60.381756
-6.2236476,43.907024,48.678688
-9.898489,54.967617,60.05569
-129.74222,304.9693,310.90466
-104.1993,259.63004,266.73105
-0.23137239,1.2056552,1.191601
-52.452488,158.89748,166.54166
-3.587201,32.70363,36.41962
-5.39001,39.918114,44.1503
6.6974497,4.8051524,6.5282288
-0.123106204,9.936413,11.356928
-0.07864987,0.7482331,1.024247
-13.031856,65.054504,70.86678
-21.614122,89.0433,95.97812
17.664675,15.122245,14.299892
-0.42814842,14.351507,16.419035
-23.657042,93.455696,100.26632
-0.081148975,11.708389,13.606834
-10.438542,58.228573,63.960583
-3.0851183,30.035152,33.39659
-3.146774,31.475962,35.318913
-0.064004354,7.501833,8.506331
1.8378404,0.7958359,2.2106695
2.4811325,-1.393968,1.782905
-9.74341,54.50499,59.573673
-0.569304,15.795372,18.050932
-0.199366,10.552027,12.049498
-0.15698984,5.1007376,5.6648226
-0.09391225,5.5324,6.1254454
-20.513245,85.1306,91.620674
-0.22944042,4.221596,4.548208
2.0934165,2.493748,3.0180042
-10.799205,59.229195,64.98403
-0.115337975,8.890803,10.126135
-0.5627232,16.59227,18.990503
-51.305737,156.70265,164.40309
-0.39335564,16.320108,18.871588
-2.5360518,28.73108,32.383213
2.7569883,-1.2337573,1.9676014
-0.04791955,7.206264,8.087373
-7.441424,46.797436,51.347492
4.3092527,3.969775,4.8416195
-1.5962363,23.411121,26.462954
-0.9144443,19.86017,22.727724
-0.632914,16.74436,19.136293
-20.091415,83.71901,90.06922
-2.9205673,29.598083,33.02114
-42.692226,139.0215,146.8584
0.6482162,0.005771473,1.0609936
-1.2735777,22.796925,26.192762
-0.835316,19.500687,22.366453
2.0323956,-1.2369478,1.5869533
-17.296415,77.993546,84.662796
-120.881355,289.95093,296.47815
-0.33732074,15.262908,17.5328
-5.533187,40.738754,45.11162
-1.1241579,16.28855,18.354422
-0.2757414,1.9853892,1.954543
9.783387,8.861866,8.989839
0.017484687,0.76640135,1.06007
3.4070597,1.2496833,3.272159
-58.47254,171.41563,179.13129
-0.23333454,11.242234,12.847871
-0.052189536,6.4029484,7.224824
-14.802462,69.228195,74.97305
1.9799954,-0.6864516,1.6956736
0.18619764,0.3815078,0.9312488
-0.69912785,18.127953,20.732346
-19.89064,84.22612,90.9084
-5.3920484,39.622353,43.74329
-2.0052218,25.37498,28.52919
-0.7808571,18.951038,21.711443
-3.9485054,35.03221,39.170345
-1.6350832,22.299597,25.060211
1.2496005,-0.44600815,1.3293012
-0.6502045,16.940401,19.358503
1.9285425,-1.0508772,1.5786357
-0.90121025,17.625498,20.044851
-0.26774532,2.3838773,2.3930187
-149.89848,341.78412,347.38727
-0.3000443,14.28448,16.399176
3.720786,0.958569,3.3253021
-0.14536184,11.093944,12.712211
-5.8326936,42.17367,46.7395
-56.13966,166.8095,174.56944
-0.29429993,1.7014363,1.5882717
3.8821402,5.881796,5.2373667
-12.788677,65.01667,71.0245
2.8694506,1.9429076,3.2397387
-0.120003395,4.1224394,4.4868965
0.022569187,8.427273,9.636769
-0.19515121,13.528036,15.556946
-9.419399,54.75179,60.2059
-0.3221228,1.6803716,1.5752236
-0.037322782,6.4450235,7.2145367
-0.5150109,14.179518,16.17663
-1.1900822,21.063826,23.904272
-0.95063245,20.470486,23.509989
-4.2745867,34.992493,38.703083
-13.538299,66.80631,72.787346
-3.8143523,34.294403,38.32406
-4.78707,38.661293,43.12906
4.429993,4.6135306,5.1596065
-0.7705139,16.380014,18.643583
-5.019494,38.24675,42.28538
-10.2048,55.7208,60.79269
0.75767106,-0.37458128,0.92302346
0.17207092,0.62749887,1.0353451
0.17721687,0.5939709,0.97419655
-6.22847,44.229424,49.11314
-19.940084,83.13138,89.40408
-0.24290463,5.9358506,6.6768465
-15.634671,73.31982,79.76704
-1.1133949,21.476707,24.61336
-0.23301938,10.872242,12.412019
-0.025743492,9.322551,10.674313
-10.65272,57.043545,62.17183
-2.9969049,31.1096,35.023838
-114.85632,279.08038,285.82422
1.305889,-1.1587206,1.0508598
-5.6598406,40.46241,44.592823
0.6849016,-0.40394408,0.80599815
1.7395035,-1.6804928,1.1928414
-0.40833282,16.328384,18.842514
-1.1201375,20.820925,23.687292
-211.32062,444.19687,446.6921
0.0011503249,10.345719,11.893844
0.7160752,1.8043088,1.9357758
-2.4428527,28.782484,32.60429
17.720697,12.574061,13.988449
-0.2804576,10.676499,12.099663
-0.6204005,18.495775,21.445997
-12.2668705,64.366264,70.601524
-17.814384,78.58481,85.03263
-0.36335918,1.6591899,1.5131737
-0.050633498,11.595937,13.378349
0.7925475,-0.484787,0.905674
2.1744566,-0.901733,1.7441958
-2.811418,30.265467,34.11696
2.5283475,0.512887,2.4911668
-0.22890946,3.2114668,3.371688
1.4975315,-1.2840904,1.2706989
-6.405031,44.34571,49.082302
-66.39116,187.76846,195.62369
2.7011864,0.7005971,2.6620667
10.653097,9.95151,9.659091
-0.18907845,11.154151,12.7637825
-0.46265957,16.430435,18.856365
-1.9436297,21.709303,24.185728
-0.15317962,3.3897662,3.6076982
0.011146203,9.994537,11.490228
-3.4087145,32.158096,35.90314
-20.271568,84.61581,91.12496
13.649396,9.934282,11.340586
-0.12815785,6.323489,7.135277
-1.7972465,25.166824,28.570173
0.41396654,-0.06217897,0.852983
-60.435047,173.98187,181.2423
-0.09235411,1.0614513,1.1517931
-0.3371949,13.952916,15.99206
-6.442751,43.87743,48.404537
-0.14746973,1.1392835,1.1480175
10.452942,8.481097,9.297525
-0.16262195,5.049501,5.6036506
-19.716091,82.12195,88.23289
-0.26206824,7.764183,8.879564
0.5754364,-0.24457483,0.86638796
-16.118948,73.796585,80.0058
-0.056923635,7.005884,7.951316
-0.3148526,1.426182,1.2709342
-1.1911997,21.092766,23.941805
-11.397813,60.10969,65.63765
-128.29395,304.27332,310.8653
-13.003859,64.94328,70.74137
-25.395567,98.23833,105.30044
-0.26232675,2.2473123,2.236002
1.248404,-0.505374,1.3105302
-0.798867,19.66243,22.68669
-1.0128716,20.88587,23.978506
1.8945756,-0.9596426,1.5834275
-0.005151592,10.612128,12.20688
-3.9266896,34.883106,38.99235
-3.394646,32.615875,36.5593
-5.621846,41.78998,46.449833
-2.6167092,29.484194,33.317734
-0.22065514,2.7236426,2.8132064
-0.19847727,3.451769,3.6859663
2.6942284,-0.9422074,2.0076182
-64.868935,183.59764,191.08763
-0.49597105,15.936931,18.251532
-0.07601199,8.590333,9.788002
2.058949,-2.0757244,1.3276606
-214.59569,450.3941,452.97974
2.8772395,-2.6210504,1.7788216
-0.56621903,6.9427714,7.91311
-4.2446036,36.723724,41.128773
-7.3225937,46.949696,51.673233
-17.238794,76.9007,83.24607
-66.89593,188.61974,196.42442
-5.5050044,40.292255,44.5326
1.6239015,-0.780702,1.4860214
-0.08150821,7.719157,8.756049
-2.7008984,29.217144,32.81263
-91.49121,236.22287,243.74739
4.2625127,-0.09096892,3.193094
-27.343063,102.6868,109.73754
-1.4725387,23.240147,26.416214
-13.334193,66.02874,71.91701
-0.20404193,11.998329,13.7517185
-0.030756243,0.60534763,0.92160726
-10.845736,58.266296,63.6459
-8.537958,51.33937,56.426964
-17.855385,79.48764,86.20827
-0.38706866,15.124657,17.347214
-0.26872975,1.8233783,1.74027
4.5089817,3.7616045,4.8794155
-12.885952,65.48784,71.57386
-4.20849,35.524803,39.51922
0.1719707,0.40250224,0.8880698
-0.24802336,2.265407,2.2659292
-0.24889481,2.609227,2.6625826
3.1623607,3.8287714,4.130659
1.1648961,-0.9925398,0.9999601
1.7040021,-0.13648073,1.7153622
-0.43649873,1.6644292,1.4969695
0.5424735,-0.10936217,0.86509734
5.502844,4.417663,5.7130604
-86.702965,226.18135,233.48827
-29.733713,107.96948,114.965034
1.1837251,-1.018666,1.0044489
-2.316093,27.446957,30.921747
-4.016434,34.09033,37.781136
-26.824549,101.6344,108.73108
-0.3481023,1.1698669,1.1396378
-22.431461,90.70752,97.55668
-0.21855837,3.1198692,3.2904932
1.9833217,2.5848248,2.9915006
-10.295231,57.640587,63.297974
-31.906908,114.88668,122.55413
-156.88278,352.65134,357.58734
2.8793356,-1.1947855,2.042042
-9.630292,55.23868,60.667492
-0.13894933,5.2511916,5.8444023
-11.822122,62.00607,67.81598
1.9993846,5.3612227,4.18708
2.7140386,-0.011034071,2.3775415
0.37084717,0.10201538,0.8784199
-0.8450171,17.863342,20.350761
-0.35482198,3.242658,3.4684007
-8.593415,51.146973,56.113792
-19.758583,83.390564,89.896255
-7.30195,46.82331,51.522526
-52.013203,157.35336,164.78935
-4.0485168,34.600792,38.445446
2.8579266,-0.9775235,2.0805972
-35.57303,120.91452,127.87443
0.18103951,0.5996448,0.99595565
-15.783004,74.27297,80.92187
-48.952328,151.92474,159.66072
-4.815279,38.62583,43.046463
2.738071,4.9038715,4.30387
-0.507226,1.3570412,1.1712087
-33.290318,115.37803,122.17938
-0.14738983,9.010889,10.216433
-0.8248015,18.048094,20.577297
-11.04631,58.801476,64.187965
-9.472123,54.007126,59.15189
-2.3486142,27.388943,30.787401
-0.042783342,9.283462,10.62087
-0.068462245,6.5788302,7.4121313
-13.869167,66.98102,72.74167
-6.2295995,41.90932,45.95007
-0.05191905,6.8744717,7.7228403
-21.943155,88.86101,95.47374
-0.1687608,11.131478,12.746084
1.7734506,-1.724071,1.1977668
1.0448895,-0.84341604,0.9643058
1.9256356,-1.8553354,1.3620787
-0.080584355,7.3613844,8.333334
-28.752298,105.24905,112.080345
1.4688417,-1.3596481,1.0949358
-1.4766258,22.2192,25.062077
0.12054476,0.71326524,1.0599054
-0.062367894,6.9282756,7.7910395
3.1155543,4.6296673,4.411932
-0.0145152435,9.13872,10.46196
-0.08739241,9.42614,10.770192
-6.1009865,42.329628,46.660076
-1.8688711,25.454344,28.851597
1.9023567,0.41430527,2.086256
-22.090189,89.739075,96.53147
-1.8585111,26.00623,29.661188
-1.6536591,24.364927,27.686884
-0.4032387,16.201363,18.676386
-0.23357305,2.8449407,2.9579804
-1.844558,25.475782,28.926306
-4.9690876,38.15618,42.219822
7.9280744,6.484727,7.5257444
-0.25234887,2.7656608,2.8634007
-0.018310405,8.20787,9.360281
-2.197615,27.166725,30.720114
-26.997969,102.63413,109.93235
1.6981541,-1.6433374,1.1654706
-0.31303403,1.9754345,1.9002818
-0.2295233,3.0328994,3.1824996
1.3746606,-1.2465996,1.0648804
-0.6373401,9.181687,10.614044
